id,version,username,password,role,active,employeeId
U0902,1,e0902,e0902@123,EMPLOYEE,true,E0902
U0903,1,e0903,e0903@123,EMPLOYEE,true,E0903
U0904,1,e0904,e0904@123,EMPLOYEE,true,E0904
U0905,1,e0905,e0905@123,EMPLOYEE,true,E0905
U0906,1,e0906,e0906@123,EMPLOYEE,true,E0906
U0907,1,e0907,e0907@123,EMPLOYEE,true,E0907
U0908,1,e0908,e0908@123,EMPLOYEE,true,E0908
U0909,1,e0909,e0909@123,EMPLOYEE,true,E0909
U0910,1,e0910,e0910@123,EMPLOYEE,true,E0910
U0911,1,e0911,e0911@123,EMPLOYEE,true,E0911
U0912,1,e0912,e0912@123,EMPLOYEE,true,E0912
U0913,1,e0913,e0913@123,EMPLOYEE,true,E0913
U0914,1,e0914,e0914@123,EMPLOYEE,true,E0914
U0915,1,e0915,e0915@123,EMPLOYEE,true,E0915
U0916,1,e0916,e0916@123,EMPLOYEE,true,E0916
U0917,1,e0917,e0917@123,EMPLOYEE,true,E0917
U0918,1,e0918,e0918@123,EMPLOYEE,true,E0918
U0919,1,e0919,e0919@123,EMPLOYEE,true,E0919
U0920,1,e0920,e0920@123,EMPLOYEE,true,E0920
U0921,1,e0921,e0921@123,EMPLOYEE,true,E0921
U0922,1,e0922,e0922@123,EMPLOYEE,true,E0922
U0923,1,e0923,e0923@123,EMPLOYEE,true,E0923
U0924,1,e0924,e0924@123,EMPLOYEE,true,E0924
U0925,1,e0925,e0925@123,EMPLOYEE,true,E0925
U0926,1,e0926,e0926@123,EMPLOYEE,true,E0926
U0927,1,e0927,e0927@123,EMPLOYEE,true,E0927
U0928,1,e0928,e0928@123,EMPLOYEE,true,E0928
U0929,1,e0929,e0929@123,EMPLOYEE,true,E0929
U0930,1,e0930,e0930@123,EMPLOYEE,true,E0930
U0931,1,e0931,e0931@123,EMPLOYEE,true,E0931
U0932,1,e0932,e0932@123,EMPLOYEE,true,E0932
U0933,1,e0933,e0933@123,EMPLOYEE,true,E0933
U0934,1,e0934,e0934@123,EMPLOYEE,true,E0934
U0935,1,e0935,e0935@123,EMPLOYEE,true,E0935
U0936,1,e0936,e0936@123,EMPLOYEE,true,E0936
U0937,1,e0937,e0937@123,EMPLOYEE,true,E0937
U0938,1,e0938,e0938@123,EMPLOYEE,true,E0938
U0939,1,e0939,e0939@123,EMPLOYEE,true,E0939
U0940,1,e0940,e0940@123,EMPLOYEE,true,E0940
U0941,1,e0941,e0941@123,EMPLOYEE,true,E0941
U0942,1,e0942,e0942@123,EMPLOYEE,true,E0942
U0943,1,e0943,e0943@123,EMPLOYEE,true,E0943
U0944,1,e0944,e0944@123,EMPLOYEE,true,E0944
U0945,1,e0945,e0945@123,EMPLOYEE,true,E0945
U0946,1,e0946,e0946@123,EMPLOYEE,true,E0946
U0947,1,e0947,e0947@123,EMPLOYEE,true,E0947
U0948,1,e0948,e0948@123,EMPLOYEE,true,E0948
U0949,1,e0949,e0949@123,EMPLOYEE,true,E0949
U0950,1,e0950,e0950@123,EMPLOYEE,true,E0950
U0951,1,e0951,e0951@123,EMPLOYEE,true,E0951
U0952,1,e0952,e0952@123,EMPLOYEE,true,E0952
U0953,1,e0953,e0953@123,EMPLOYEE,true,E0953
U0954,1,e0954,e0954@123,EMPLOYEE,true,E0954
U0955,1,e0955,e0955@123,EMPLOYEE,true,E0955
U0956,1,e0956,e0956@123,EMPLOYEE,true,E0956
U0957,1,e0957,e0957@123,EMPLOYEE,true,E0957
U0958,1,e0958,e0958@123,EMPLOYEE,true,E0958
U0959,1,e0959,e0959@123,EMPLOYEE,true,E0959
U0960,1,e0960,e0960@123,EMPLOYEE,true,E0960
U0961,1,e0961,e0961@123,EMPLOYEE,true,E0961
U0962,1,e0962,e0962@123,EMPLOYEE,true,E0962
U0963,1,e0963,e0963@123,EMPLOYEE,true,E0963
U0964,1,e0964,e0964@123,EMPLOYEE,true,E0964
U0965,1,e0965,e0965@123,EMPLOYEE,true,E0965
U0966,1,e0966,e0966@123,EMPLOYEE,true,E0966
U0967,1,e0967,e0967@123,EMPLOYEE,true,E0967
U0968,1,e0968,e0968@123,EMPLOYEE,true,E0968
U0969,1,e0969,e0969@123,EMPLOYEE,true,E0969
U0970,1,e0970,e0970@123,EMPLOYEE,true,E0970
U0971,1,e0971,e0971@123,EMPLOYEE,true,E0971
U0972,1,e0972,e0972@123,EMPLOYEE,true,E0972
U0973,1,e0973,e0973@123,EMPLOYEE,true,E0973
U0974,1,e0974,e0974@123,EMPLOYEE,true,E0974
U0975,1,e0975,e0975@123,EMPLOYEE,true,E0975
U0976,1,e0976,e0976@123,EMPLOYEE,true,E0976
U0977,1,e0977,e0977@123,EMPLOYEE,true,E0977
U0978,1,e0978,e0978@123,EMPLOYEE,true,E0978
U0979,1,e0979,e0979@123,EMPLOYEE,true,E0979
U0980,1,e0980,e0980@123,EMPLOYEE,true,E0980
U0981,1,e0981,e0981@123,EMPLOYEE,true,E0981
U0982,1,e0982,e0982@123,EMPLOYEE,true,E0982
U0983,1,e0983,e0983@123,EMPLOYEE,true,E0983
U0984,1,e0984,e0984@123,EMPLOYEE,true,E0984
U0985,1,e0985,e0985@123,EMPLOYEE,true,E0985
U0986,1,e0986,e0986@123,EMPLOYEE,true,E0986
U0987,1,e0987,e0987@123,EMPLOYEE,true,E0987
U0988,1,e0988,e0988@123,EMPLOYEE,true,E0988
U0989,1,e0989,e0989@123,EMPLOYEE,true,E0989
U0990,1,e0990,e0990@123,EMPLOYEE,true,E0990
U0991,1,e0991,e0991@123,EMPLOYEE,true,E0991
U0992,1,e0992,e0992@123,EMPLOYEE,true,E0992
U0993,1,e0993,e0993@123,EMPLOYEE,true,E0993
U0994,1,e0994,e0994@123,EMPLOYEE,true,E0994
U0995,1,e0995,e0995@123,EMPLOYEE,true,E0995
U0996,1,e0996,e0996@123,EMPLOYEE,true,E0996
U0997,1,e0997,e0997@123,EMPLOYEE,true,E0997
U0998,1,e0998,e0998@123,EMPLOYEE,true,E0998
U0999,1,e0999,e0999@123,EMPLOYEE,true,E0999
U1000,1,e1000,e1000@123,EMPLOYEE,true,E1000
U1001,1,e1001,e1001@123,EMPLOYEE,true,E1001
U1002,1,e1002,e1002@123,EMPLOYEE,true,E1002
U1003,1,e1003,e1003@123,EMPLOYEE,true,E1003
U1004,1,e1004,e1004@123,EMPLOYEE,true,E1004
U1005,1,e1005,e1005@123,EMPLOYEE,true,E1005
U1006,1,e1006,e1006@123,EMPLOYEE,true,E1006
U1007,1,e1007,e1007@123,EMPLOYEE,true,E1007
U1008,1,e1008,e1008@123,EMPLOYEE,true,E1008
U1009,1,e1009,e1009@123,EMPLOYEE,true,E1009
U1010,1,e1010,e1010@123,EMPLOYEE,true,E1010
U1011,1,e1011,e1011@123,EMPLOYEE,true,E1011
U1012,1,e1012,e1012@123,EMPLOYEE,true,E1012
U1013,1,e1013,e1013@123,EMPLOYEE,true,E1013
U1014,1,e1014,e1014@123,EMPLOYEE,true,E1014
U1015,1,e1015,e1015@123,EMPLOYEE,true,E1015
U1016,1,e1016,e1016@123,EMPLOYEE,true,E1016
U1017,1,e1017,e1017@123,EMPLOYEE,true,E1017
U1018,1,e1018,e1018@123,EMPLOYEE,true,E1018
U1019,1,e1019,e1019@123,EMPLOYEE,true,E1019
U1020,1,e1020,e1020@123,EMPLOYEE,true,E1020
U1021,1,e1021,e1021@123,EMPLOYEE,true,E1021
U1022,1,e1022,e1022@123,EMPLOYEE,true,E1022
U1023,1,e1023,e1023@123,EMPLOYEE,true,E1023
U1024,1,e1024,e1024@123,EMPLOYEE,true,E1024
U1025,1,e1025,e1025@123,EMPLOYEE,true,E1025
U1026,1,e1026,e1026@123,EMPLOYEE,true,E1026
U1027,1,e1027,e1027@123,EMPLOYEE,true,E1027
U1028,1,e1028,e1028@123,EMPLOYEE,true,E1028
U1029,1,e1029,e1029@123,EMPLOYEE,true,E1029
U1030,1,e1030,e1030@123,EMPLOYEE,true,E1030
U1031,1,e1031,e1031@123,EMPLOYEE,true,E1031
U1032,1,e1032,e1032@123,EMPLOYEE,true,E1032
U1033,1,e1033,e1033@123,EMPLOYEE,true,E1033
U1034,1,e1034,e1034@123,EMPLOYEE,true,E1034
U1035,1,e1035,e1035@123,EMPLOYEE,true,E1035
U1036,1,e1036,e1036@123,EMPLOYEE,true,E1036
U1037,1,e1037,e1037@123,EMPLOYEE,true,E1037
U1038,1,e1038,e1038@123,EMPLOYEE,true,E1038
U1039,1,e1039,e1039@123,EMPLOYEE,true,E1039
U1040,1,e1040,e1040@123,EMPLOYEE,true,E1040
U1041,1,e1041,e1041@123,EMPLOYEE,true,E1041
U1042,1,e1042,e1042@123,EMPLOYEE,true,E1042
U1043,1,e1043,e1043@123,EMPLOYEE,true,E1043
U1044,1,e1044,e1044@123,EMPLOYEE,true,E1044
U1045,1,e1045,e1045@123,EMPLOYEE,true,E1045
U1046,1,e1046,e1046@123,EMPLOYEE,true,E1046
U1047,1,e1047,e1047@123,EMPLOYEE,true,E1047
U1048,1,e1048,e1048@123,EMPLOYEE,true,E1048
U1049,1,e1049,e1049@123,EMPLOYEE,true,E1049
U1050,1,e1050,e1050@123,EMPLOYEE,true,E1050
U1051,1,e1051,e1051@123,EMPLOYEE,true,E1051
U1052,1,e1052,e1052@123,EMPLOYEE,true,E1052
U1053,1,e1053,e1053@123,EMPLOYEE,true,E1053
U1054,1,e1054,e1054@123,EMPLOYEE,true,E1054
U1055,1,e1055,e1055@123,EMPLOYEE,true,E1055
U1056,1,e1056,e1056@123,EMPLOYEE,true,E1056
U1057,1,e1057,e1057@123,EMPLOYEE,true,E1057
U1058,1,e1058,e1058@123,EMPLOYEE,true,E1058
U1059,1,e1059,e1059@123,EMPLOYEE,true,E1059
U1060,1,e1060,e1060@123,EMPLOYEE,true,E1060
U1061,1,e1061,e1061@123,EMPLOYEE,true,E1061
U1062,1,e1062,e1062@123,EMPLOYEE,true,E1062
U1063,1,e1063,e1063@123,EMPLOYEE,true,E1063
U1064,1,e1064,e1064@123,EMPLOYEE,true,E1064
U1065,1,e1065,e1065@123,EMPLOYEE,true,E1065
U1066,1,e1066,e1066@123,EMPLOYEE,true,E1066
U1067,1,e1067,e1067@123,EMPLOYEE,true,E1067
U1068,1,e1068,e1068@123,EMPLOYEE,true,E1068
U1069,1,e1069,e1069@123,EMPLOYEE,true,E1069
U1070,1,e1070,e1070@123,EMPLOYEE,true,E1070
U1071,1,e1071,e1071@123,EMPLOYEE,true,E1071
U1072,1,e1072,e1072@123,EMPLOYEE,true,E1072
U1073,1,e1073,e1073@123,EMPLOYEE,true,E1073
U1074,1,e1074,e1074@123,EMPLOYEE,true,E1074
U1075,1,e1075,e1075@123,EMPLOYEE,true,E1075
U1076,1,e1076,e1076@123,EMPLOYEE,true,E1076
U1077,1,e1077,e1077@123,EMPLOYEE,true,E1077
U1078,1,e1078,e1078@123,EMPLOYEE,true,E1078
U1079,1,e1079,e1079@123,EMPLOYEE,true,E1079
U1080,1,e1080,e1080@123,EMPLOYEE,true,E1080
U1081,1,e1081,e1081@123,EMPLOYEE,true,E1081
U1082,1,e1082,e1082@123,EMPLOYEE,true,E1082
U1083,1,e1083,e1083@123,EMPLOYEE,true,E1083
U1084,1,e1084,e1084@123,EMPLOYEE,true,E1084
U1085,1,e1085,e1085@123,EMPLOYEE,true,E1085
U1086,1,e1086,e1086@123,EMPLOYEE,true,E1086
U1087,1,e1087,e1087@123,EMPLOYEE,true,E1087
U1088,1,e1088,e1088@123,EMPLOYEE,true,E1088
U1089,1,e1089,e1089@123,EMPLOYEE,true,E1089
U1090,1,e1090,e1090@123,EMPLOYEE,true,E1090
U1091,1,e1091,e1091@123,EMPLOYEE,true,E1091
U1092,1,e1092,e1092@123,EMPLOYEE,true,E1092
U1093,1,e1093,e1093@123,EMPLOYEE,true,E1093
U1094,1,e1094,e1094@123,EMPLOYEE,true,E1094
U1095,1,e1095,e1095@123,EMPLOYEE,true,E1095
U1096,1,e1096,e1096@123,EMPLOYEE,true,E1096
U1097,1,e1097,e1097@123,EMPLOYEE,true,E1097
U1098,1,e1098,e1098@123,EMPLOYEE,true,E1098
U1099,1,e1099,e1099@123,EMPLOYEE,true,E1099
U1100,1,e1100,e1100@123,EMPLOYEE,true,E1100
U1101,1,e1101,e1101@123,EMPLOYEE,true,E1101
U1102,1,e1102,e1102@123,EMPLOYEE,true,E1102
U1103,1,e1103,e1103@123,EMPLOYEE,true,E1103
U1104,1,e1104,e1104@123,EMPLOYEE,true,E1104
U1105,1,e1105,e1105@123,EMPLOYEE,true,E1105
U1106,1,e1106,e1106@123,EMPLOYEE,true,E1106
U1107,1,e1107,e1107@123,EMPLOYEE,true,E1107
U1108,1,e1108,e1108@123,EMPLOYEE,true,E1108
U1109,1,e1109,e1109@123,EMPLOYEE,true,E1109
U1110,1,e1110,e1110@123,EMPLOYEE,true,E1110
U1111,1,e1111,e1111@123,EMPLOYEE,true,E1111
U1112,1,e1112,e1112@123,EMPLOYEE,true,E1112
U1113,1,e1113,e1113@123,EMPLOYEE,true,E1113
U1114,1,e1114,e1114@123,EMPLOYEE,true,E1114
U1115,1,e1115,e1115@123,EMPLOYEE,true,E1115
U1116,1,e1116,e1116@123,EMPLOYEE,true,E1116
U1117,1,e1117,e1117@123,EMPLOYEE,true,E1117
U1118,1,e1118,e1118@123,EMPLOYEE,true,E1118
U1119,1,e1119,e1119@123,EMPLOYEE,true,E1119
U1120,1,e1120,e1120@123,EMPLOYEE,true,E1120
U1121,1,e1121,e1121@123,EMPLOYEE,true,E1121
U1122,1,e1122,e1122@123,EMPLOYEE,true,E1122
U1123,1,e1123,e1123@123,EMPLOYEE,true,E1123
U1124,1,e1124,e1124@123,EMPLOYEE,true,E1124
U1125,1,e1125,e1125@123,EMPLOYEE,true,E1125
U1126,1,e1126,e1126@123,EMPLOYEE,true,E1126
U1127,1,e1127,e1127@123,EMPLOYEE,true,E1127
U1128,1,e1128,e1128@123,EMPLOYEE,true,E1128
U1129,1,e1129,e1129@123,EMPLOYEE,true,E1129
U1130,1,e1130,e1130@123,EMPLOYEE,true,E1130
U1131,1,e1131,e1131@123,EMPLOYEE,true,E1131
U1132,1,e1132,e1132@123,EMPLOYEE,true,E1132
U1133,1,e1133,e1133@123,EMPLOYEE,true,E1133
U1134,1,e1134,e1134@123,EMPLOYEE,true,E1134
U1135,1,e1135,e1135@123,EMPLOYEE,true,E1135
U1136,1,e1136,e1136@123,EMPLOYEE,true,E1136
U1137,1,e1137,e1137@123,EMPLOYEE,true,E1137
U1138,1,e1138,e1138@123,EMPLOYEE,true,E1138
U1139,1,e1139,e1139@123,EMPLOYEE,true,E1139
U1140,1,e1140,e1140@123,EMPLOYEE,true,E1140
U1141,1,e1141,e1141@123,EMPLOYEE,true,E1141
U1142,1,e1142,e1142@123,EMPLOYEE,true,E1142
U1143,1,e1143,e1143@123,EMPLOYEE,true,E1143
U1144,1,e1144,e1144@123,EMPLOYEE,true,E1144
U1145,1,e1145,e1145@123,EMPLOYEE,true,E1145
U1146,1,e1146,e1146@123,EMPLOYEE,true,E1146
U1147,1,e1147,e1147@123,EMPLOYEE,true,E1147
U1148,1,e1148,e1148@123,EMPLOYEE,true,E1148
U1149,1,e1149,e1149@123,EMPLOYEE,true,E1149
U1150,1,e1150,e1150@123,EMPLOYEE,true,E1150
U1151,1,e1151,e1151@123,EMPLOYEE,true,E1151
U1152,1,e1152,e1152@123,EMPLOYEE,true,E1152
U1153,1,e1153,e1153@123,EMPLOYEE,true,E1153
U1154,1,e1154,e1154@123,EMPLOYEE,true,E1154
U1155,1,e1155,e1155@123,EMPLOYEE,true,E1155
U1156,1,e1156,e1156@123,EMPLOYEE,true,E1156
U1157,1,e1157,e1157@123,EMPLOYEE,true,E1157
U1158,1,e1158,e1158@123,EMPLOYEE,true,E1158
U1159,1,e1159,e1159@123,EMPLOYEE,true,E1159
U1160,1,e1160,e1160@123,EMPLOYEE,true,E1160
U1161,1,e1161,e1161@123,EMPLOYEE,true,E1161
U1162,1,e1162,e1162@123,EMPLOYEE,true,E1162
U1163,1,e1163,e1163@123,EMPLOYEE,true,E1163
U1164,1,e1164,e1164@123,EMPLOYEE,true,E1164
U1165,1,e1165,e1165@123,EMPLOYEE,true,E1165
U1166,1,e1166,e1166@123,EMPLOYEE,true,E1166
U1167,1,e1167,e1167@123,EMPLOYEE,true,E1167
U1168,1,e1168,e1168@123,EMPLOYEE,true,E1168
U1169,1,e1169,e1169@123,EMPLOYEE,true,E1169
U1170,1,e1170,e1170@123,EMPLOYEE,true,E1170
U1171,1,e1171,e1171@123,EMPLOYEE,true,E1171
U1172,1,e1172,e1172@123,EMPLOYEE,true,E1172
U1173,1,e1173,e1173@123,EMPLOYEE,true,E1173
U1174,1,e1174,e1174@123,EMPLOYEE,true,E1174
U1175,1,e1175,e1175@123,EMPLOYEE,true,E1175
U1176,1,e1176,e1176@123,EMPLOYEE,true,E1176
U1177,1,e1177,e1177@123,EMPLOYEE,true,E1177
U1178,1,e1178,e1178@123,EMPLOYEE,true,E1178
U1179,1,e1179,e1179@123,EMPLOYEE,true,E1179
U1180,1,e1180,e1180@123,EMPLOYEE,true,E1180
U1181,1,e1181,e1181@123,EMPLOYEE,true,E1181
U1182,1,e1182,e1182@123,EMPLOYEE,true,E1182
U1183,1,e1183,e1183@123,EMPLOYEE,true,E1183
U1184,1,e1184,e1184@123,EMPLOYEE,true,E1184
U1185,1,e1185,e1185@123,EMPLOYEE,true,E1185
U1186,1,e1186,e1186@123,EMPLOYEE,true,E1186
U1187,1,e1187,e1187@123,EMPLOYEE,true,E1187
U1188,1,e1188,e1188@123,EMPLOYEE,true,E1188
U1189,1,e1189,e1189@123,EMPLOYEE,true,E1189
U1190,1,e1190,e1190@123,EMPLOYEE,true,E1190
U1191,1,e1191,e1191@123,EMPLOYEE,true,E1191
U1192,1,e1192,e1192@123,EMPLOYEE,true,E1192
U1193,1,e1193,e1193@123,EMPLOYEE,true,E1193
U1194,1,e1194,e1194@123,EMPLOYEE,true,E1194
U1195,1,e1195,e1195@123,EMPLOYEE,true,E11950
U1196,1,e1196,e1196@123,EMPLOYEE,true,E1196
U1197,1,e1197,e1197@123,EMPLOYEE,true,E1197
U1198,1,e1198,e1198@123,EMPLOYEE,true,E1198
U1199,1,e1199,e1199@123,EMPLOYEE,true,E1199
U1200,1,e1200,e1200@123,EMPLOYEE,true,E1200
U1201,1,trieuvy,trieuvy2006,EMPLOYEE,true,E1201
U1202,1,admin,admin123,ADMIN,true,
U1203,1,hr,hr123,HR,true,
